"node_id","degree_centrality","betweenness_centrality","closeness_centrality","eigenvector_centrality","node_degree","cluster"
956,0.00871248789932236,0.000445800774656232,0.266856109532421,1.37118212742225e-06,9,1
1499,0.010648596321394,0.00095940456235395,0.281318082788671,1.57570681505284e-05,11,1
1016,0.00774443368828654,0,0.259482542074856,1.12948068583769e-06,8,1
979,0.00871248789932236,0.000161442864093475,0.276943699731903,1.5212873807849e-05,9,1
1403,0.00774443368828654,0,0.259482542074856,1.12948068583733e-06,8,1
1138,0.0125847047434656,0.00125556426343972,0.29288347037142,2.32647945581967e-05,13,1
649,0.00290416263310745,0.000148514816518315,0.281241491968418,5.36331593688954e-06,3,1
1510,0.00290416263310745,3.60653796228372e-06,0.290903970712475,7.89573099813598e-06,3,1
1474,0.00290416263310745,3.75214810478999e-07,0.232867448151488,2.79529224042795e-07,3,1
1176,0.000968054211035818,0,0.258314578644661,1.80347044289678e-06,1,1
1546,0.00193610842207164,0,0.237854017959936,2.85784995364018e-07,2,1
1057,0.00387221684414327,0.00120891519556063,0.309466746554823,9.23396759406042e-06,4,1
937,0.00580832526621491,1.91047498188344e-05,0.276350989834136,2.54615696631289e-06,6,1
1430,0.000968054211035818,0,0.26644312612845,8.26975844727367e-06,1,1
1822,0.010648596321394,1.52712699426801e-05,0.260267069790879,0.000117591927617936,11,1
1394,0.000968054211035818,0,0.210344125432702,1.25296009077983e-08,1,1
1240,0.00580832526621491,0.00284347100771742,0.266305748904357,1.54383709258371e-06,6,1
1353,0.00193610842207164,0.000437254361222155,0.280554046713743,7.44305234725255e-06,2,1
1792,0.00484027105517909,2.061206947955e-05,0.275981832754475,6.15375462306818e-05,5,1
1395,0.000968054211035818,0,0.259743525270304,7.64571334148053e-05,1,1
1157,0.00387221684414327,4.99671770580794e-06,0.263318888605659,0.0001443881549043,4,1
1383,0.00290416263310745,0,0.261254425897825,0.000105105870392579,3,1
1053,0.00677637947725073,0.0015980448293012,0.315709046454768,2.36199523134582e-05,7,1
1486,0.00387221684414327,0,0.259287148594378,1.15985129911573e-05,4,1
1264,0.00387221684414327,2.50194236105354e-05,0.264939728135419,8.71797257244959e-07,4,1
1558,0.000968054211035818,0,0.248975656784767,2.32211307840741e-05,1,1
1046,0.00193610842207164,0,0.211117923564276,3.65262532093844e-08,2,1
1586,0.00193610842207164,0,0.211117923564276,3.65262532130583e-08,2,1
1252,0.00193610842207164,0,0.236872277000688,4.56982758144303e-07,2,1
1776,0.00387221684414327,0,0.268311688311688,5.09377960154908e-06,4,1
910,0.00387221684414327,0,0.268311688311688,5.09377960154295e-06,4,1
1657,0.00387221684414327,0,0.268311688311688,5.09377960154849e-06,4,1
1890,0.00484027105517909,0.00965427707362465,0.270844257996854,7.49551660350103e-05,5,1
58,0.00290416263310745,0.000136689506655763,0.248317307692308,1.28058933649878e-06,3,1
1607,0.00387221684414327,4.47522340926303e-05,0.260595358224016,4.71252413862099e-07,4,1
1476,0.00387221684414327,1.87927554298694e-05,0.25613687081577,3.03128512918317e-05,4,1
0,0.00193610842207164,0,0.231044509058376,1.25786171108842e-07,2,1
904,0.00193610842207164,0.00193610842207164,0.231096196868009,1.15400659295444e-07,2,1
1208,0.00193610842207164,0,0.175859720803541,9.95634295815032e-09,2,1
1105,0.00290416263310745,0.00096711617400962,0.213297542845344,6.13386318907243e-07,3,1
1002,0.00290416263310745,0.00096711617400962,0.213297542845344,6.13386318906899e-07,3,1
1854,0.000968054211035818,0,0.233816206428248,9.31392200970542e-06,1,1
1065,0.000968054211035818,0,0.246362985928929,1.59990658039622e-07,1,1
1270,0.000968054211035818,0,0.238568129330254,3.51690069452817e-06,1,1
1027,0.00193610842207164,0,0.213209494324045,6.13304853234559e-07,2,1
1627,0.00193610842207164,0,0.213209494324045,6.13304853229981e-07,2,1
899,0.00193610842207164,0,0.23088958426464,1.93821727413548e-05,2,1
1224,0.000968054211035818,0,0.187749909123955,9.36578226629833e-10,1,1
